text,label,label_id,outlet,label_source,outlet_group,word_count,char_count,has_question,has_colon,has_exclaim,caps_word_ratio,avg_word_len,form_score,m_reveal,m_authority,m_cata,m_withhold,m_vague,m_emo,m_list,m_addr,m_q,m_colon,split
Зеленський зустрівся з Чарльзом III,neutral,0,pravda.com.ua,llm,quality,5,35,0,0,0,0.2,6.2,0,0,0,0,0,0,0,0,0,0,0,train
"У Кремлі пригрозили Україні ""адекватною відповіддю"" на порушення ""перемир’я"" Путіна",neutral,0,pravda.com.ua,llm,quality,11,83,0,0,0,0.0,6.273,0,0,0,0,0,0,0,0,0,0,0,val
"Чому дім вашої мрії може перетворитись на гарбуз? Ви поставили камери, ведете чек-листи й отримуєте фотозвіти від виконроба. Здається, ви контролюєте все, але є один нюанс",clickbait,1,ukr.media,llm,ukrmedia,26,171,1,0,0,0.0,5.423,2,0,0,0,0,0,0,0,1,1,0,train
Куди не можна йти 30 травня і що сьогодні допоможе уникнути лиха: прикмети та заборони на Ісаака,clickbait,1,znaj.ua,llm,znaj_holding,17,96,0,1,0,0.0,4.647,4,0,0,0,0,1,0,1,0,1,1,train
У київському ТЦК прокоментували побиття ветерана Артема Мороза,neutral,0,zn.ua,llm,quality,8,62,0,0,0,0.125,6.875,0,0,0,0,0,0,0,0,0,0,0,train
По селах стане їздити складніше: які зміни чекають на транспорт,clickbait,1,znaj.ua,llm,znaj_holding,10,63,0,1,0,0.0,5.3,1,0,0,0,0,0,0,0,0,0,1,val
"Ураган «Гелен» у США забрав життя родини українців, які тікали від війни з Херсона",neutral,0,hromadske.ua,llm,quality,14,82,0,0,0,0.0714,4.714,0,0,0,0,0,0,0,0,0,0,0,train
"Ворог збільшив кількість штурмів на півдні, найбільше тисне на лівобережжі Дніпра – ""Таврія""",neutral,0,pravda.com.ua,llm,quality,12,92,0,0,0,0.0,6.333,0,0,0,0,0,0,0,0,0,0,0,test
"Бунт у російській колонії: при штурмі силовики вбили ув'язнених, які захопили заручників",neutral,0,pravda.com.ua,llm,quality,12,88,0,1,0,0.0,6.25,2,0,0,0,0,0,1,0,0,0,1,train
Лайфхак з огірком: як правильно і швидко приготувати ідеальне яйце на сніданок,clickbait,1,ukr.media,llm,ukrmedia,12,78,0,1,0,0.0,5.5,3,0,0,1,0,1,0,0,0,0,1,train
"У Росії розбився вертоліт Мі-2, загинуло 4 людини",neutral,0,pravda.com.ua,llm,quality,8,49,0,0,0,0.0,5.125,1,0,0,0,0,0,0,1,0,0,0,train
"6 страв, які привернуть удачу у 2026 році: що обов’язково має бути на новорічному столі в рік Вогняного Коня",clickbait,1,znaj.ua,llm,znaj_holding,20,108,0,1,0,0.0,4.35,3,0,0,0,0,1,0,1,0,0,1,train
Як на Київщині в 2022: військовий експерт розповів про ситуацію в Курській області,clickbait,1,politeka.net,llm,znaj_holding,13,82,0,1,0,0.0,5.308,4,1,1,0,0,0,0,0,0,1,1,train
Гороскоп на 27 серпня 2025 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,55,0,0,0,0.0,5.0,2,0,1,0,0,0,0,1,0,0,0,test
Забудете про всі хвороби: вчені назвали суперфуд для підвищення імунітету,clickbait,1,znaj.ua,llm,znaj_holding,10,73,0,1,0,0.0,6.3,3,1,1,0,0,0,0,0,0,0,1,train
Гуманітарна допомога для пенсіонерів у Києві: хто може сподіватися на цю підтримку,clickbait,1,politeka.net,llm,znaj_holding,12,82,0,1,0,0.0,5.833,1,0,0,0,0,0,0,0,0,0,1,train
Лікарі розвіяли міфи про кефір: коли і як правильно його вживати?,clickbait,1,ukr.media,llm,ukrmedia,11,65,1,1,0,0.0,4.818,3,0,1,1,0,0,0,0,0,0,1,train
Терміново перевірте гаманці: українцям заплатять до 10 тисяч гривень лише за одну монету,clickbait,1,znaj.ua,llm,znaj_holding,13,88,0,1,0,0.0,5.769,3,0,0,0,0,0,1,1,0,0,1,train
"Щодо морського перемир'я, то, знову-таки, довіри до росії немає, - Ровшан Тагієв",neutral,0,politeka.net,llm,znaj_holding,12,80,0,0,0,0.0,5.417,0,0,0,0,0,0,0,0,0,0,0,train
Росіяни вдарили по території храму в Костянтинівці: є загиблі й поранені,neutral,0,pravda.com.ua,llm,quality,11,72,0,1,0,0.0,5.545,1,0,0,0,0,0,0,0,0,0,1,train
"Вчені заявили, що Земля почала різко темніти: чим це загрожує людству",clickbait,1,znaj.ua,llm,znaj_holding,11,69,0,1,0,0.0,5.182,2,0,1,0,0,0,0,0,0,0,1,train
"Чому не можна прибирати, коли хтось у дорозі?",clickbait,1,ukr.media,llm,ukrmedia,8,45,1,0,0,0.0,4.5,1,0,0,0,0,0,0,0,0,1,0,test
"Елітні машини з військовими номерами розбурхали Україну: ""Ягуар на нуль поспішає, поранених рятувати""",clickbait,1,znaj.ua,llm,znaj_holding,13,101,0,1,0,0.0,6.538,0,0,0,0,0,0,0,0,0,0,0,train
"Як порадувати маму, дружину та бабусю на День матері: оригінальні ідеї подарунків на 11 травня",clickbait,1,znaj.ua,llm,znaj_holding,15,94,0,1,0,0.0,5.2,4,0,0,0,0,1,0,1,0,1,1,train
"Випадкові посли: експерт пояснив, що не так з українською дипломатією",clickbait,1,politeka.net,llm,znaj_holding,10,69,0,1,0,0.0,5.8,3,1,1,0,0,0,0,0,0,0,1,train
"Помилки, які заважають городникові виростити великі кавуни на дачі",clickbait,1,ukr.media,llm,ukrmedia,9,66,0,0,0,0.0,6.333,0,0,0,0,0,0,0,0,0,0,0,train
Гороскоп на 28 грудня 2024 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,55,0,0,0,0.0,5.0,2,0,1,0,0,0,0,1,0,0,0,val
"У нас бюджет складається зі збільшення потреб мирного часу, - Святослав Дубина",neutral,0,politeka.net,llm,znaj_holding,12,78,0,0,0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,train
Вартість борщового набору б'є рекорди: чи є надія на зниження цін,clickbait,1,znaj.ua,llm,znaj_holding,11,65,0,1,0,0.0,4.909,1,0,0,0,0,0,0,0,0,0,1,train
"Скандал навколо АОЗ: в ЗМІ розповіли, як дії Умєрова і його оточення підривають обороноздатність України",clickbait,1,znaj.ua,llm,znaj_holding,15,104,0,1,0,0.1333,5.867,3,1,0,0,0,0,1,0,0,0,1,test
Може призвести до отруєння: чому не можна їсти вчорашній рис,clickbait,1,znaj.ua,llm,znaj_holding,10,60,0,1,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,test
Перейти від оборони до наступу: військовий експерт розповів чому ЗСУ не може перехопити інціативу і як послаблює армію рф,clickbait,1,politeka.net,llm,znaj_holding,19,121,0,1,0,0.0526,5.368,3,1,1,0,0,0,0,0,0,0,1,train
Вітамін С та застуда: чудо-засіб або переоцінений міф від бабусь,clickbait,1,znaj.ua,llm,znaj_holding,10,64,0,1,0,0.0,5.4,1,0,0,0,0,0,0,0,0,0,1,train
Сибіга: Україна відкрита до співпраці з Японією щодо безпілотників,neutral,0,espreso.tv,llm,quality,9,66,0,1,0,0.0,6.333,0,0,0,0,0,0,0,0,0,0,0,val
Україна просить відправити моніторингову місію в порти Одеси через російські удари,neutral,0,hromadske.ua,llm,quality,11,82,0,0,0,0.0,6.545,0,0,0,0,0,0,0,0,0,0,0,test
"Знайшла рецепт закуски, яку буду готувати тепер постійно",clickbait,1,ukr.media,llm,ukrmedia,8,56,0,0,0,0.0,6.0,1,0,0,0,0,1,0,0,0,0,0,train
"Постійна втома та часті інфекції: симптоми, які можуть свідчити про неочевидний дефіцит",clickbait,1,znaj.ua,llm,znaj_holding,12,87,0,1,0,0.0,6.167,1,0,0,0,0,0,0,0,0,0,1,train
"Достатньо додати пару ложок у їжу: продукти, які захистять від цукрового діабету",clickbait,1,znaj.ua,llm,znaj_holding,12,80,0,1,0,0.0,5.583,2,0,0,0,0,1,0,0,0,0,1,train
Щомісяця по 24 425 грн: в Україні з'явиться нова держдопомога – хто отримає,clickbait,1,znaj.ua,llm,znaj_holding,12,75,0,1,0,0.0,5.083,1,0,0,0,0,0,0,0,0,0,1,train
"Подруга навчила як зварити суп за 15-20 хвилин. Варю його постійно, його їдять і чоловік, і діти, і добавки просять",clickbait,1,ukr.media,llm,ukrmedia,20,115,0,0,0,0.0,4.6,2,1,0,0,0,0,0,1,0,0,0,train
"КМДА має намір витратити мільярди на вулиці у відмінному стані: ""Доводиться якось викручуватися""",neutral,0,znaj.ua,llm,znaj_holding,13,96,0,1,0,0.0769,6.231,0,0,0,0,0,0,0,0,0,0,0,train
"Valorant та Fortnite - у топі: дослідження показало, скільки заробляють творці читів",clickbait,1,znaj.ua,llm,znaj_holding,12,84,0,1,0,0.0,5.917,3,1,0,0,0,0,0,0,1,0,1,train
Дефіцит продуктів у Полтавській області: з якими викликами зіштовхнувся ринок,clickbait,1,politeka.net,llm,znaj_holding,10,77,0,1,0,0.0,6.7,2,0,0,0,0,1,0,0,0,0,1,test
"Підтримка України є спільним знаменником, - колишній урядовець Польщі про Європу",neutral,0,politeka.net,llm,znaj_holding,11,80,0,0,0,0.0,6.273,0,0,0,0,0,0,0,0,0,0,0,train
"Насичений колір повернеться: як врятувати одяг за допомогою того, що є на кухні",clickbait,1,znaj.ua,llm,znaj_holding,13,79,0,1,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,train
"Військовий експерт розповів, чому скоро всі розробники «Кинджалів» і «Цирконів» будуть за ґратами",clickbait,1,politeka.net,llm,znaj_holding,13,97,0,0,0,0.0,6.154,2,1,1,0,0,0,0,0,0,0,0,test
Японія та США готуються до нової війни: що відомо про загрозу з боку Китаю та рф,clickbait,1,politeka.net,llm,znaj_holding,16,80,0,1,0,0.0625,4.0,2,0,0,0,1,0,0,0,0,0,1,train
"Безкоштовні продукти для ВПО та пенсіонерів у Запоріжжі: куди звертатися по допомогу, подробиці",clickbait,1,politeka.net,llm,znaj_holding,13,95,0,1,0,0.0769,6.231,3,0,0,0,1,1,0,0,0,0,1,train
"У СБС підтвердили, що вдарили по російському хімзаводу в Череповці",neutral,0,pravda.com.ua,llm,quality,10,66,0,0,0,0.1,5.6,0,0,0,0,0,0,0,0,0,0,0,train
Поет Максим Кривцов загинув на війні,neutral,0,pravda.com.ua,llm,quality,6,36,0,0,0,0.0,5.167,0,0,0,0,0,0,0,0,0,0,0,test
"Більше не потрібно мучити себе дієтами: три вправи, які допоможуть прибрати живіт",clickbait,1,znaj.ua,llm,znaj_holding,12,81,0,1,0,0.0,5.667,1,0,0,0,0,0,0,0,0,0,1,train
"«Є якісь приховані фактори»: тарологиня розповіла, що для України означає смерть Раїсі",clickbait,1,politeka.net,llm,znaj_holding,12,86,0,1,0,0.0,5.917,2,1,1,0,0,0,0,0,0,0,0,train
"На Рівненщині невідомий стріляв по авто ТЦК: двох людей поранено, нападника розшукують",neutral,0,pravda.com.ua,llm,quality,12,86,0,1,0,0.0833,6.083,1,0,0,0,0,0,0,0,0,0,1,train
"Новий український дрон ""Дракон"": військовий експерт розповів про його сильні сторони та особливості застосування",clickbait,1,politeka.net,llm,znaj_holding,14,112,0,1,0,0.0,6.857,2,1,1,0,0,0,0,0,0,0,0,val
Для чого пригощати сусідів печеним пирогом з корицею та інші забобони про пряність,clickbait,1,ukr.media,llm,ukrmedia,13,82,0,0,0,0.0,5.385,0,0,0,0,0,0,0,0,0,0,0,train
"Графіки відключення світла у Рівненській області на 13 березня: тривалі обмеження охоплять регіон, список адрес",neutral,0,politeka.net,llm,znaj_holding,15,111,0,1,0,0.0,6.333,2,0,0,0,0,0,0,1,0,0,1,train
